1a2v_A,1a6c_A,1au7_A,1b0n_A,1b8a_A,1b8t_A,1bcc_D,1bgx_T,1bml_D,1c1a_B,1c89_A,1c97_A,1crz_A,1cvr_A,1dw9_A,1e1c_D,1e3h_A,1e5d_A,1e7l_A,1e88_A,1e8c_B,1e9y_A,1ecb_A,1edh_A,1efu_B,1efv_A,1eiy_A,1etp_A,1euc_B,1f6f_C,1fcd_C,1fje_B,1fo1_A,1fs0_E,1fwx_A,1fyb_A,1fzb_F,1g4u_S,1g5i_C,1g7t_A,1gdt_A,1gh7_A,1gm5_A,1gsy_B,1gz0_C,1h3e_A,1h99_A,1h9t_B,1hf2_C,1hlv_A,1hv8_A,1hwm_B,1hzv_A,1i2d_B,1i50_I,1i8d_A,1ib8_A,1iuf_A,1ixs_B,1iz1_P,1j0h_A,1j5y_A,1ja1_A,1jch_C,1jft_A,1jhf_A,1jhw_A,1jih_B,1jky_A,1jqj_D,1k2y_X,1k3w_A,1k6y_D,1kgs_A,1knx_A,1kqf_B,1ksk_A,1ky9_B,1kyq_C,1kzq_A,1l0q_A,1l3l_A,1l6z_A,1na6_B,1nfk_A,1nm3_B,1nud_A,1nui_A,1nyq_B,1o6u_C,1oh8_B,1or7_A,1otc_A,1ovn_A,1p1d_A,1p4e_A,1p7b_A,1prc_H,1pre_B,1pvm_B,1q5v_D,1q8k_A,1qu6_A,1qun_B,1qzx_B,1r2j_A,1r6b_X,1r6t_A,1r7r_A,1rc7_A,1rc8_A,1rer_C,1rtm_1,1rzt_M,1szp_B,1tbr_R,1tf7_A,1toc_R,1tw2_B,1u3e_M,1u78_A,1u8s_B,1ug9_A,1un8_A,1v9p_A,1vf5_D,1vhk_C,1vio_A,1vj5_A,1vyv_A,1vz0_B,1wd3_A,1ytf_D,1zme_C,2atc_B,2cwg_A,2eia_A,3pro_D,4crx_A,6pax_A
0,0,,,0,,,0,,,,0,0,0,,0,0,0,,,0,,0,,,,,,,,,,,,0,,,,0,0,,0,0,,,0,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,0,,,0,,0,0,0,,0,,,0,,,0,,,,,,0,,0,0,0,,,,,,,,0,,,,,,0,0,1,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,0,0,,0,0,0,,,0,,0,,,,,,,,,,,,0,,,,0,0,,0,0,,,0,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,0,,,0,,0,0,0,,0,,,0,,,0,,,,,,0,,0,0,0,,,,,,,,0,,,,,,0,0,1,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,0,0,,0,0,0,,,0,,0,,,,,,,,,,,,0,,,,0,0,,0,0,,,0,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,0,,,0,,0,0,0,,0,,,0,,,0,,,,,,0,,0,0,0,,,,,,,,0,,,,,,0,0,1,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,0,0,,0,0,0,,,0,,0,,,,,,,,,,,,0,,,,0,0,,0,0,,,0,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,0,,,0,,0,0,0,,0,,,0,,,0,,,,,,0,,0,0,0,,,,,,,,0,,,,,,0,0,1,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,0,0,,0,0,0,,,0,,0,,,,,,,,,,,,0,,,,0,0,,0,0,,,0,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,0,,,0,,0,0,0,,0,,,0,,,0,,,,,,0,,0,0,0,,,,,,,,0,,,,,,0,0,1,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,0,0,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,0,0,,,0,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,0,,,0,,0,0,0,,0,,,0,,,0,,,,,,0,,0,0,0,,,,,,,,0,,,,,,0,0,1,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,,0,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,0,0,,,0,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,0,,,0,,0,,0,,0,,,0,,,0,,,,,,0,,0,0,0,,,,,,,,0,,,,,,0,0,1,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,,0,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,0,0,,,0,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,0,,,0,,,,,,0,,0,0,0,,,,,,,,0,,,,,,0,0,1,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,,0,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,0,0,,,0,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,0,,,0,,,,,,0,,0,0,0,,,,,,,,0,,,,,,0,0,1,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,,0,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,0,0,,,0,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,0,,,0,,,,,,0,,0,0,0,,,,,,,,0,,,,,,0,0,1,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,,0,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,0,0,,,0,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,0,,,0,,,,,,0,,0,0,0,,,,,,,,0,,,,,,0,0,1,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,,0,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,0,0,,,0,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,0,,,0,,,,,,0,,0,0,0,,,,,,,,0,,,,,,0,0,1,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,,0,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,0,0,,,0,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,0,,,0,,,,,,0,,0,0,0,,,,,,,,0,,,,,,0,0,1,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,,0,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,0,0,,,0,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,0,,,0,,,,,,0,,0,0,0,,,,,,,,0,,,,,,0,0,1,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,,0,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,0,0,,,0,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,0,,,0,,,,,,0,,0,0,0,,,,,,,,0,,,,,,0,0,1,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,,0,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,0,0,,,0,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,0,,,0,,,,,,0,,0,0,0,,,,,,,,0,,,,,,0,0,1,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,,0,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,0,0,,,0,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,0,,,0,,,,,,0,,0,0,0,,,,,,,,0,,,,,,0,0,1,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,,0,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,0,0,,,0,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,0,,,0,,,,,,0,,0,0,0,,,,,,,,0,,,,,,0,0,1,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,,0,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,0,0,,,0,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,0,,,0,,,,,,0,,0,0,0,,,,,,,,0,,,,,,0,0,1,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,,0,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,0,0,,,0,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,0,,,0,,,,,,0,,0,0,0,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,,0,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,0,0,,,0,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,0,,,0,,,,,,0,,0,0,0,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,,0,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,0,0,,,0,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,0,,,0,,,,,,0,,0,0,0,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,,0,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,,0,,,0,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,0,,,0,,,,,,0,,0,0,0,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,,0,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,,0,,,0,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,0,,,0,,,,,,0,,0,0,0,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,,0,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,,0,,,0,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,0,,,0,,,,,,0,,0,0,0,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,,0,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,,0,,,0,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,0,,,0,,,,,,0,,0,0,0,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,,0,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,,0,,,0,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,0,,,0,,,,,,0,,0,0,0,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,,0,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,,0,,,0,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,0,,,0,,,,,,0,,0,0,0,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,,0,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,,0,,,0,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,0,,,0,,,,,,0,,0,0,0,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,,0,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,,0,,,0,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,0,,,0,,,,,,0,,0,0,0,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,,0,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,,0,,,0,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,0,,,0,,,,,,0,,0,0,0,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,,0,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,,0,,,0,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,0,,,0,,,,,,0,,0,0,0,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,,0,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,,0,,,0,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,,,,0,,,,,,0,,0,0,0,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,,0,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,,0,,,0,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,,,,0,,,,,,0,,0,0,0,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,,0,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,,0,,,0,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,,,,0,,,,,,0,,0,0,0,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,,0,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,,0,,,,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,,,,0,,,,,,0,,0,0,0,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,,0,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,,0,,,,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,,,,0,,,,,,0,,1,0,0,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,,0,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,,0,,,,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,,,,0,,,,,,0,,1,0,0,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,,,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,,0,,,,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,,,,0,,,,,,0,,1,0,0,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,,,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,,0,,,,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,,,,0,,,,,,0,,1,0,0,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,0,,,0,,,,0,,,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,,0,,,,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,,,,0,,,,,,0,,1,0,0,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,,,,0,,,,0,,,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,,0,,,,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,,,,0,,,,,,0,,1,0,0,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,,,,0,,,,0,,,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,,0,,,,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,,,,0,,,,,,0,,1,0,0,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,,,,0,,,,0,,,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,,0,,,,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,,,,0,,,,,,,,1,0,0,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,,,,0,,,,0,,,,0,0,,,,0,,0,,,,,,,,,,,,0,,,,0,0,,,0,,,,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,,,,0,,,,,,,,1,0,0,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,,,,0,,,,0,,,,0,0,,,,0,,0,,,,,,,,,,,,1,,,,0,0,,,0,,,,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,,,,0,,,,,,,,1,0,0,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,,,,0,,,,0,,,,0,0,,,,0,,0,,,,,,,,,,,,1,,,,0,0,,,0,,,,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,,,,0,,,,,,,,1,0,0,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,,,,0,,,,0,,,,0,0,,,,0,,0,,,,,,,,,,,,1,,,,0,0,,,0,,,,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,,,,0,,,,,,,,0,0,0,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,,,,0,,,,0,,,,0,0,,,,0,,0,,,,,,,,,,,,1,,,,0,0,,,0,,,,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,,,,0,,,,,,,,0,0,0,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,,,,0,,,,0,,,,0,0,,,,0,,0,,,,,,,,,,,,1,,,,0,0,,,0,,,,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,,,,0,,,,,,,,0,0,0,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,,,,0,,,,0,,,,0,0,,,,0,,0,,,,,,,,,,,,1,,,,0,0,,,0,,,,,,,,,,0,0,,,,,,,0,,0,1,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,0,,0,,0,,,,,,0,,,,,,,,0,0,0,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,,,,0,,,,0,,,,0,0,,,,0,,0,,,,,,,,,,,,1,,,,0,0,,,0,,,,,,,,,,0,0,,,,,,,0,,0,1,,,,0,0,,0,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,0,,,,,,,,0,0,0,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,,,,0,,,,0,,,,0,0,,,,0,,0,,,,,,,,,,,,1,,,,0,0,,,0,,,,,,,,,,0,0,,,,,,,0,,0,1,,,,0,0,,0,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,0,,,,,,,,0,0,0,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,,,,0,,,,0,,,,0,0,,,,0,,0,,,,,,,,,,,,1,,,,0,0,,,0,,,,,,,,,,0,0,,,,,,,0,,0,1,,,,0,0,,0,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,0,,,,,,,,0,0,0,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,,,,0,,,,0,,,,0,0,,,,0,,0,,,,,,,,,,,,1,,,,0,0,,,0,,,,,,,,,,0,0,,,,,,,0,,0,1,,,,0,0,,0,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,0,,,,,,,,0,0,0,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,,,,0,,,,0,,,,0,0,,,,0,,0,,,,,,,,,,,,1,,,,0,0,,,0,,,,,,,,,,0,0,,,,,,,0,,0,1,,,,0,0,,0,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,0,,,,,,,,0,0,0,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,,,,0,,,,0,,,,0,0,,,,0,,0,,,,,,,,,,,,1,,,,0,0,,,0,,,,,,,,,,0,0,,,,,,,0,,0,1,,,,0,0,,0,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,0,,,,,,,,0,0,0,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,,,,0,,,,0,,,,1,0,,,,0,,0,,,,,,,,,,,,1,,,,,0,,,0,,,,,,,,,,0,0,,,,,,,0,,0,1,,,,0,0,,0,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,0,,,,,,,,0,0,0,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,,,,0,,,,0,,,,1,0,,,,0,,0,,,,,,,,,,,,1,,,,,0,,,0,,,,,,,,,,0,0,,,,,,,0,,0,1,,,,0,0,,0,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,0,,,,,,,,0,0,1,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,,,,0,,,,0,,,,1,0,,,,0,,0,,,,,,,,,,,,1,,,,,0,,,0,,,,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,0,,,,,,,,0,0,1,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,,,,0,,,,0,,,,1,0,,,,0,,0,,,,,,,,,,,,1,,,,,1,,,0,,,,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,0,,,,,,,,0,0,1,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,,,,0,,,,0,,,,1,0,,,,0,,0,,,,,,,,,,,,0,,,,,1,,,0,,,,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,,,,,,,,,,1,,0,,0,,0,,,,,,0,,,,,,,,0,0,1,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,,,,0,,,,0,,,,1,0,,,,0,,0,,,,,,,,,,,,0,,,,,1,,,0,,,,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,,,,,,,,,,1,,0,,0,,0,,,,,,0,,,,,,,,0,0,1,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,,,,0,,,,0,,,,1,0,,,,0,,0,,,,,,,,,,,,0,,,,,1,,,0,,,,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,,,,,,,,,,1,,0,,0,,0,,,,,,0,,,,,,,,0,0,1,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,,,,0,,,,0,,,,1,0,,,,0,,0,,,,,,,,,,,,0,,,,,1,,,0,,,,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,,,,,,,,,,1,,0,,0,,0,,,,,,0,,,,,,,,0,0,1,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,,,,0,,,,0,,,,1,0,,,,0,,0,,,,,,,,,,,,0,,,,,1,,,0,,,,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,0,,,,,,,,,,,,,,,,1,,0,,0,,0,,,,,,0,,,,,,,,0,0,1,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,,,,0,,,,0,,,,1,0,,,,0,,0,,,,,,,,,,,,0,,,,,0,,,0,,,,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,,,,,,,,,,,,,,,,,1,,0,,0,,0,,,,,,0,,,,,,,,0,0,1,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,,,,0,,,,0,,,,1,0,,,,0,,0,,,,,,,,,,,,0,,,,,0,,,0,,,,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,,,,,,,,,,,,,,,,,1,,0,,0,,0,,,,,,0,,,,,,,,0,0,1,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,,,,0,,,,0,,,,1,0,,,,0,,0,,,,,,,,,,,,0,,,,,0,,,0,,,,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,,,,,,,,,,,,,,,,,1,,0,,0,,0,,,,,,0,,,,,,,,0,0,1,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,,,,0,,,,0,,,,1,0,,,,0,,0,,,,,,,,,,,,0,,,,,0,,,0,,,,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,,,,,,,,,,,,,,,,,1,,0,,0,,0,,,,,,0,,,,,,,,0,0,1,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,,,,0,,,,0,,,,1,0,,,,0,,0,,,,,,,,,,,,0,,,,,0,,,0,,,,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,,,,,,,,,,,,,,,,,1,,0,,0,,0,,,,,,0,,,,,,,,0,0,1,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,,,,0,,,,0,,,,1,0,,,,0,,0,,,,,,,,,,,,0,,,,,0,,,0,,,,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,,,,,,,,,,,,,,,,,1,,0,,0,,0,,,,,,0,,,,,,,,0,0,1,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
0,0,,,,,,0,,,,0,,,,1,0,,,,0,,0,,,,,,,,,,,,0,,,,,0,,,0,,,,,,,,,,0,0,,,,,,,0,,0,0,,,,0,0,,,,,,,,,,,,,,,,,,1,,0,,0,,0,,,,,,0,,,,,,,,0,0,1,,,,,,,,0,,,,,,0,0,0,,,,0,,,0,,,,,,,,
